mutant_ID,tag_idfentifier,transposon_set,contig,position,gene_ID
2011mTn5STM.1.04.G02,H1K1_2G,4,chromosome,1936118,SMc00481
2011mTn5STM.1.04.G03,H1K1_3G,4,chromosome,1770163,NA
2011mTn5STM.1.04.G04,H1K1_4G,4,chromosome,1328416,SMc01782
2011mTn5STM.1.04.G05,H1K1_5G,4,chromosome,1455242,NA
2011mTn5STM.1.04.G06,H1K1_6G,4,chromosome,519694,SMc02176
2011mTn5STM.1.04.G07,H1K1_7G,4,chromosome,2181489,NA
2011mTn5STM.1.04.G08,H1K1_8G,4,pSymA,1066273,SMa1875
2011mTn5STM.1.04.G09,H1K1_9G,4,chromosome,2477222,SMc01541
2011mTn5STM.1.04.G10,H1K1_10G,4,chromosome,2223407,NA
2011mTn5STM.1.04.G11,H1K1_11G,4,chromosome,2228692,SMc04341
2011mTn5STM.1.04.G12,H1K1_12G,4,pSymA,1153353,SMa2037
2011mTn5STM.1.04.H01,H1K1_1H,4,chromosome,663651,SMc02289
2011mTn5STM.1.04.H02,H1K1_2H,4,chromosome,291296,SMc00336
2011mTn5STM.1.04.H03,H1K1_3H,4,pSymA,792203,SMa1437
2011mTn5STM.1.04.H04,H1K1_4H,4,chromosome,3357335,SMc03312
2011mTn5STM.1.04.H05,H1K1_5H,4,pSymA,1229864,SMa2193
2011mTn5STM.1.04.H06,H1K1_6H,4,chromosome,627677,SMc02262
2011mTn5STM.1.04.H07,H1K1_7H,4,chromosome,2713401,SMc01987
2011mTn5STM.1.04.H08,H1K1_8H,4,chromosome,2858251,SMc00722
2011mTn5STM.1.04.H09,H1K1_9H,4,chromosome,336023,SMc00382
2011mTn5STM.1.04.H10,H1K1_10H,4,pSymA,141263,SMa0252
2011mTn5STM.1.04.H11,H1K1_11H,4,pSymB,193116,SMb20174
2011mTn5STM.1.04.H12,H1K1_12H,4,pSymB,1669090,SMb21641
2011mTn5STM.1.05.A01,H1K1_1A,5,pSymA,205367,SMa0383
2011mTn5STM.1.05.A02,H1K1_2A,5,pSymB,1465017,SMb20663
2011mTn5STM.1.05.A03,H1K1_3A,5,chromosome,1230681,NA
2011mTn5STM.1.05.A04,H1K1_4A,5,chromosome,2231817,NA
2011mTn5STM.1.05.A05,H1K1_5A,5,pSymB,1199944,SMb20969
2011mTn5STM.1.05.A06,H1K1_6A,5,pSymB,1390453,SMb21463
2011mTn5STM.1.05.A07,H1K1_7A,5,chromosome,1235525,NA
2011mTn5STM.1.05.A08,H1K1_8A,5,chromosome,3031383,SMc04028
2011mTn5STM.1.05.A09,H1K1_9A,5,pSymA,165668,SMa0299
2011mTn5STM.1.05.A10,H1K1_10A,5,pSymB,1430097,SMb21505
2011mTn5STM.1.05.A11,H1K1_11A,5,chromosome,3422631,SMc03761
2011mTn5STM.1.05.A12,H1K1_12A,5,pSymB,1138049,SMb21597
2011mTn5STM.1.05.B01,H1K1_1B,5,chromosome,3468251,NA
2011mTn5STM.1.05.B02,H1K1_2B,5,chromosome,3375991,SMc03260
2011mTn5STM.1.05.B03,H1K1_3B,5,pSymB,1341324,SMb21411
2011mTn5STM.1.05.B04,H1K1_4B,5,pSymA,1142848,NA
2011mTn5STM.1.05.B05,H1K1_5B,5,chromosome,106985,SMc02613
2011mTn5STM.1.05.B06,H1K1_6B,5,pSymB,47012,SMb20036
2011mTn5STM.1.05.B07,H1K1_7B,5,chromosome,1128910,SMc02376
2011mTn5STM.1.05.B08,H1K1_8B,5,chromosome,2903067,SMc00675
2011mTn5STM.1.05.B09,H1K1_9B,5,pSymA,1116298,SMa1961
2011mTn5STM.1.05.B10,H1K1_10B,5,chromosome,3361915,SMc03248
2011mTn5STM.1.05.B11,H1K1_11B,5,pSymB,1063200,SMb21535
2011mTn5STM.1.05.B12,H1K1_12B,5,pSymA,1225750,SMa2175
2011mTn5STM.1.05.C01,H1K1_1C,5,chromosome,1372166,SMc01909
2011mTn5STM.1.05.C02,H1K1_2C,5,chromosome,365395,NA
2011mTn5STM.1.05.C03,H1K1_3C,5,pSymB,80213,SMb20071
2011mTn5STM.1.05.C04,H1K1_4C,5,pSymA,755316,SMa1374
2011mTn5STM.1.05.C05,H1K1_5C,5,pSymB,1251246,SMb20848
2011mTn5STM.1.05.C06,H1K1_6C,5,pSymA,319478,SMa0599
2011mTn5STM.1.05.C07,H1K1_7C,5,chromosome,502637,SMc01708
2011mTn5STM.1.05.C08,H1K1_8C,5,pSymB,1401592,NA
2011mTn5STM.1.05.C10,H1K1_10C,5,chromosome,3120755,SMc03162
2011mTn5STM.1.05.C11,H1K1_11C,5,pSymA,294004,SMa0552
2011mTn5STM.1.05.C12,H1K1_12C,5,chromosome,1049949,SMc00035
2011mTn5STM.1.05.D01,H1K1_1D,5,pSymB,1645069,SMb20624
2011mTn5STM.1.05.D02,H1K1_2D,5,pSymA,241475,NA
2011mTn5STM.1.05.D03,H1K1_3D,5,pSymA,20403,SMa0034
2011mTn5STM.1.05.D04,H1K1_4D,5,chromosome,1376572,NA
2011mTn5STM.1.05.D05,H1K1_5D,5,chromosome,2968934,NA
2011mTn5STM.1.05.D06,H1K1_6D,5,chromosome,2382393,NA
2011mTn5STM.1.05.D07,H1K1_7D,5,pSymB,395037,SMb20383
2011mTn5STM.1.05.D08,H1K1_8D,5,chromosome,177265,SMc02829
2011mTn5STM.1.05.D09,H1K1_9D,5,pSymA,462880,SMa0840
2011mTn5STM.1.05.D10,H1K1_10D,5,pSymB,1213873,SMb20981
2011mTn5STM.1.05.D11,H1K1_11D,5,pSymA,445588,SMa0814
2011mTn5STM.1.05.D12,H1K1_12D,5,chromosome,2912214,SMc00668
2011mTn5STM.1.05.E01,H1K1_1E,5,chromosome,3532478,SMc03868
2011mTn5STM.1.05.E02,H1K1_2E,5,chromosome,436388,SMc01119
2011mTn5STM.1.05.E04,H1K1_4E,5,chromosome,663257,NA
2011mTn5STM.1.05.E05,H1K1_5E,5,pSymB,1338033,NA
2011mTn5STM.1.05.E06,H1K1_6E,5,pSymA,48547,SMa0093
2011mTn5STM.1.05.E07,H1K1_7E,5,pSymB,1006744,SMb21340
2011mTn5STM.1.05.E08,H1K1_8E,5,chromosome,999789,NA
2011mTn5STM.1.05.E09,H1K1_9E,5,chromosome,20707,SMc02773
2011mTn5STM.1.05.E11,H1K1_11E,5,chromosome,13561,NA
2011mTn5STM.1.05.E12,H1K1_12E,5,chromosome,2465253,SMc01663
2011mTn5STM.1.05.F01,H1K1_1F,5,chromosome,206960,NA
2011mTn5STM.1.05.F02,H1K1_2F,5,chromosome,1799967,SMc00233
2011mTn5STM.1.05.F03,H1K1_3F,5,pSymB,551426,SMb20525
2011mTn5STM.1.05.F04,H1K1_4F,5,pSymA,251127,SMa0464
2011mTn5STM.1.05.F05,H1K1_5F,5,pSymB,374211,SMb20363
2011mTn5STM.1.05.F06,H1K1_6F,5,chromosome,3118285,SMc03160
2011mTn5STM.1.05.F07,H1K1_7F,5,pSymA,1334723,SMa2365
2011mTn5STM.1.05.F08,H1K1_8F,5,chromosome,2535213,NA
2011mTn5STM.1.05.F09,H1K1_9F,5,chromosome,3419133,NA
2011mTn5STM.1.05.F10,H1K1_10F,5,chromosome,1834732,SMc00266
2011mTn5STM.1.05.F11,H1K1_11F,5,chromosome,2771458,SMc02349
2011mTn5STM.1.05.F12,H1K1_12F,5,pSymB,270436,SMb20265
2011mTn5STM.1.05.G01,H1K1_1G,5,chromosome,2876707,SMc00702
2011mTn5STM.1.05.G02,H1K1_2G,5,chromosome,1069418,SMc00045
2011mTn5STM.1.05.G03,H1K1_3G,5,pSymA,373074,SMa0689
2011mTn5STM.1.05.G04,H1K1_4G,5,pSymB,1277055,SMb20869
2011mTn5STM.1.05.G05,H1K1_5G,5,pSymB,35567,SMb20024
2011mTn5STM.1.05.G06,H1K1_6G,5,chromosome,3131956,NA
2011mTn5STM.1.05.G07,H1K1_7G,5,pSymA,891327,SMa1597
2011mTn5STM.1.05.G08,H1K1_8G,5,chromosome,1071835,SMc00109
2011mTn5STM.1.05.G09,H1K1_9G,5,pSymB,381614,SMb20369
2011mTn5STM.1.05.G10,H1K1_10G,5,pSymA,1001615,SMa1760
2011mTn5STM.1.05.G11,H1K1_11G,5,chromosome,2651169,SMc01827
2011mTn5STM.1.05.G12,H1K1_12G,5,chromosome,3425423,SMc03762
2011mTn5STM.1.05.H01,H1K1_1H,5,pSymA,693014,SMa1266
2011mTn5STM.1.05.H02,H1K1_2H,5,pSymB,802737,SMb21236
2011mTn5STM.1.05.H03,H1K1_3H,5,pSymB,558172,SMb20534
2011mTn5STM.1.05.H04,H1K1_4H,5,chromosome,2093775,SMc04263
2011mTn5STM.1.05.H05,H1K1_5H,5,pSymA,365704,SMa0680
2011mTn5STM.1.05.H06,H1K1_6H,5,pSymB,320913,SMb20318
2011mTn5STM.1.05.H07,H1K1_7H,5,chromosome,1621189,NA
2011mTn5STM.1.05.H08,H1K1_8H,5,pSymA,861811,SMa1556
2011mTn5STM.1.05.H09,H1K1_9H,5,chromosome,2257590,SMc01413
2011mTn5STM.1.05.H10,H1K1_10H,5,chromosome,457066,SMc01100
2011mTn5STM.1.05.H11,H1K1_11H,5,pSymA,66228,SMa0124
2011mTn5STM.1.05.H12,H1K1_12H,5,chromosome,1781845,NA
2011mTn5STM.1.06.A01,H1K1_1A,6,chromosome,1026893,SMc00084
2011mTn5STM.1.06.A02,H1K1_2A,6,chromosome,3615418,SMc04407
2011mTn5STM.1.06.A03,H1K1_3A,6,chromosome,812532,SMc00790
2011mTn5STM.1.06.A04,H1K1_4A,6,chromosome,110795,SMc02618
2011mTn5STM.1.06.A05,H1K1_5A,6,pSymB,1678789,SMb21648
2011mTn5STM.1.06.A06,H1K1_6A,6,chromosome,3109422,SMc02989
2011mTn5STM.1.06.A07,H1K1_7A,6,pSymA,1125948,NA
2011mTn5STM.1.06.A08,H1K1_8A,6,chromosome,2827954,SMc02444
2011mTn5STM.1.06.A09,H1K1_9A,6,pSymB,1637013,SMb20617
2011mTn5STM.1.06.A10,H1K1_10A,6,pSymB,412899,NA
2011mTn5STM.1.06.A11,H1K1_11A,6,pSymA,1289995,SMa2313
2011mTn5STM.1.06.A12,H1K1_12A,6,chromosome,589850,SMc02227
2011mTn5STM.1.06.B01,H1K1_1B,6,chromosome,2781021,SMc02359
2011mTn5STM.1.06.B02,H1K1_2B,6,pSymA,279205,SMa0516
2011mTn5STM.1.06.B03,H1K1_3B,6,pSymB,1011812,NA
2011mTn5STM.1.06.B04,H1K1_4B,6,pSymB,1615194,SMb21707
2011mTn5STM.1.06.B05,H1K1_5B,6,chromosome,1001486,NA
2011mTn5STM.1.06.B06,H1K1_6B,6,pSymB,520996,SMb20499
2011mTn5STM.1.06.B07,H1K1_7B,6,pSymB,730593,SMb21087
2011mTn5STM.1.06.B08,H1K1_8B,6,chromosome,2701163,SMc01976
2011mTn5STM.1.06.B09,H1K1_9B,6,chromosome,1893978,SMc00520
2011mTn5STM.1.06.B10,H1K1_10B,6,chromosome,3500978,SMc03834
2011mTn5STM.1.06.B12,H1K1_12B,6,chromosome,1790570,SMc04450
2011mTn5STM.1.06.C01,H1K1_1C,6,chromosome,3148649,SMc03181
2011mTn5STM.1.06.C02,H1K1_2C,6,chromosome,421482,SMc01128
2011mTn5STM.1.06.C03,H1K1_3C,6,chromosome,2427811,NA
2011mTn5STM.1.06.C04,H1K1_4C,6,pSymA,1012039,NA
2011mTn5STM.1.06.C05,H1K1_5C,6,chromosome,408256,SMc01143
2011mTn5STM.1.06.C06,H1K1_6C,6,pSymA,1243405,SMa2219
2011mTn5STM.1.06.C07,H1K1_7C,6,pSymB,280159,SMb20275
2011mTn5STM.1.06.C08,H1K1_8C,6,pSymB,1531286,SMb20726
2011mTn5STM.1.06.C09,H1K1_9C,6,pSymB,119832,SMb20108
2011mTn5STM.1.06.C10,H1K1_10C,6,pSymB,118490,SMb20107
2011mTn5STM.1.06.C11,H1K1_11C,6,chromosome,2522004,SMc01587
2011mTn5STM.1.06.C12,H1K1_12C,6,chromosome,713255,SMc03014
2011mTn5STM.1.06.D01,H1K1_1D,6,pSymA,591167,SMa1084
2011mTn5STM.1.06.D02,H1K1_2D,6,pSymA,963385,SMa1709
2011mTn5STM.1.06.D03,H1K1_3D,6,chromosome,3112651,SMc03154
2011mTn5STM.1.06.D04,H1K1_4D,6,pSymA,1198072,SMa2119
2011mTn5STM.1.06.D05,H1K1_5D,6,pSymB,1254457,NA
2011mTn5STM.1.06.D06,H1K1_6D,6,pSymA,1104677,SMa1945
2011mTn5STM.1.06.D07,H1K1_7D,6,pSymA,171883,NA
2011mTn5STM.1.06.D08,H1K1_8D,6,pSymA,1044782,SMa1840
2011mTn5STM.1.06.D09,H1K1_9D,6,pSymA,827124,SMa1500
2011mTn5STM.1.06.D10,H1K1_10D,6,pSymA,813479,SMa1478
2011mTn5STM.1.06.D11,H1K1_11D,6,chromosome,1062250,SMc00225
2011mTn5STM.1.06.D12,H1K1_12D,6,chromosome,3132734,SMc03171
2011mTn5STM.1.06.E01,H1K1_1E,6,chromosome,2934945,SMc00642
2011mTn5STM.1.06.E02,H1K1_2E,6,pSymB,886420,SMb21304
2011mTn5STM.1.06.E03,H1K1_3E,6,chromosome,2313256,NA
2011mTn5STM.1.06.E04,H1K1_4E,6,chromosome,3366182,NA
2011mTn5STM.1.06.E05,H1K1_5E,6,pSymB,196959,SMb20179
2011mTn5STM.1.06.E06,H1K1_6E,6,pSymA,305100,NA
2011mTn5STM.1.06.E07,H1K1_7E,6,pSymB,503698,SMb20487
2011mTn5STM.1.06.E08,H1K1_8E,6,chromosome,3601417,SMc04397
2011mTn5STM.1.06.E09,H1K1_9E,6,pSymB,142885,SMb20130
2011mTn5STM.1.06.E10,H1K1_10E,6,pSymA,155540,NA
2011mTn5STM.1.06.E11,H1K1_11E,6,chromosome,2236304,SMc04352
2011mTn5STM.1.06.E12,H1K1_12E,6,chromosome,2022197,SMc00148
2011mTn5STM.1.06.F01,H1K1_1F,6,chromosome,3179654,SMc03148
2011mTn5STM.1.06.F02,H1K1_2F,6,pSymB,224441,SMb20216
2011mTn5STM.1.06.F03,H1K1_3F,6,chromosome,1872568,SMc00300
2011mTn5STM.1.06.F04,H1K1_4F,6,chromosome,1546306,NA
2011mTn5STM.1.06.F05,H1K1_5F,6,chromosome,2678710,SMc01956
2011mTn5STM.1.06.F06,H1K1_6F,6,pSymB,856223,SMb21281
2011mTn5STM.1.06.F07,H1K1_7F,6,chromosome,3475253,NA
2011mTn5STM.1.06.F08,H1K1_8F,6,chromosome,602008,SMc02237
2011mTn5STM.1.06.F09,H1K1_9F,6,chromosome,508156,NA
2011mTn5STM.1.06.F10,H1K1_10F,6,pSymB,454898,SMb20443
2011mTn5STM.1.06.F11,H1K1_11F,6,pSymA,511752,SMa0922
2011mTn5STM.1.06.F12,H1K1_12F,6,pSymA,667608,SMa1213
2011mTn5STM.1.06.G01,H1K1_1G,6,pSymB,352526,SMb20345
2011mTn5STM.1.06.G02,H1K1_2G,6,chromosome,3194480,SMc03135
2011mTn5STM.1.06.G03,H1K1_3G,6,pSymB,722844,SMb21083
2011mTn5STM.1.06.G04,H1K1_4G,6,chromosome,2728220,SMc02024
2011mTn5STM.1.06.G05,H1K1_5G,6,pSymB,350546,SMb20345
2011mTn5STM.1.06.G06,H1K1_6G,6,chromosome,14345,SMc02779
2011mTn5STM.1.06.G07,H1K1_7G,6,chromosome,3549178,SMc03882
2011mTn5STM.1.06.G08,H1K1_8G,6,pSymB,1641077,SMb20621
2011mTn5STM.1.06.G09,H1K1_9G,6,pSymB,966273,SMb21212
2011mTn5STM.1.06.G10,H1K1_10G,6,pSymB,619178,NA
2011mTn5STM.1.06.G11,H1K1_11G,6,pSymB,365514,SMb20356
2011mTn5STM.1.06.G12,H1K1_12G,6,pSymB,758594,NA
2011mTn5STM.1.06.H01,H1K1_1H,6,chromosome,204655,NA
2011mTn5STM.1.06.H02,H1K1_2H,6,chromosome,469071,SMc01090
2011mTn5STM.1.06.H03,H1K1_3H,6,chromosome,1898622,SMc00515
2011mTn5STM.1.06.H04,H1K1_4H,6,pSymB,402760,SMb20390
2011mTn5STM.1.06.H05,H1K1_5H,6,chromosome,1160429,SMc02406
2011mTn5STM.1.06.H06,H1K1_6H,6,chromosome,640743,SMc02273
2011mTn5STM.1.06.H07,H1K1_7H,6,pSymA,896520,SMa1606
2011mTn5STM.1.06.H08,H1K1_8H,6,pSymA,651398,SMa1184
2011mTn5STM.1.06.H09,H1K1_9H,6,chromosome,3258059,NA
2011mTn5STM.1.06.H10,H1K1_10H,6,chromosome,2872104,SMc00708
2011mTn5STM.1.06.H11,H1K1_11H,6,pSymB,1090596,SMb21551
2011mTn5STM.1.06.H12,H1K1_12H,6,chromosome,3501736,SMc03835
2011mTn5STM.1.07.A01,H1K1_1A,7,chromosome,646940,SMc02273
2011mTn5STM.1.07.A02,H1K1_2A,7,pSymA,1182525,SMa2095
2011mTn5STM.1.07.A03,H1K1_3A,7,pSymB,870399,SMb21293
2011mTn5STM.1.07.A04,H1K1_4A,7,chromosome,1901545,SMc00512
2011mTn5STM.1.07.A05,H1K1_5A,7,pSymA,1209080,SMa2139
2011mTn5STM.1.07.A06,H1K1_6A,7,chromosome,2965158,SMc03971
2011mTn5STM.1.07.A07,H1K1_7A,7,chromosome,262156,SMc02906
2011mTn5STM.1.07.A08,H1K1_8A,7,chromosome,1438509,SMc01340
2011mTn5STM.1.07.A09,H1K1_9A,7,chromosome,2576192,SMc02726
2011mTn5STM.1.07.A10,H1K1_10A,7,pSymA,1100770,SMa1937
2011mTn5STM.1.07.A11,H1K1_11A,7,chromosome,2736934,NA
2011mTn5STM.1.07.A12,H1K1_12A,7,chromosome,1267401,SMc00594
2011mTn5STM.1.07.B01,H1K1_1B,7,chromosome,2915925,NA
2011mTn5STM.1.07.B02,H1K1_2B,7,chromosome,903207,SMc00884
2011mTn5STM.1.07.B03,H1K1_3B,7,chromosome,2236898,SMc04357
2011mTn5STM.1.07.B04,H1K1_4B,7,chromosome,233459,SMc02877
2011mTn5STM.1.07.B05,H1K1_5B,7,pSymB,156710,NA
2011mTn5STM.1.07.B06,H1K1_6B,7,chromosome,1125226,NA
2011mTn5STM.1.07.B07,H1K1_7B,7,chromosome,1288261,SMc00616
2011mTn5STM.1.07.B08,H1K1_8B,7,chromosome,2030492,NA
2011mTn5STM.1.07.B09,H1K1_9B,7,pSymB,1191786,NA
2011mTn5STM.1.07.B10,H1K1_10B,7,chromosome,1808441,SMc00241
2011mTn5STM.1.07.B11,H1K1_11B,7,pSymB,1196574,NA
2011mTn5STM.1.07.B12,H1K1_12B,7,pSymB,507700,NA
2011mTn5STM.1.07.C01,H1K1_1C,7,pSymB,10478,SMb20007
2011mTn5STM.1.07.C02,H1K1_2C,7,chromosome,874571,NA
2011mTn5STM.1.07.C03,H1K1_3C,7,chromosome,2715428,NA
2011mTn5STM.1.07.C04,H1K1_4C,7,chromosome,1153694,NA
2011mTn5STM.1.07.C05,H1K1_5C,7,chromosome,1715781,SMc01212
2011mTn5STM.1.07.C06,H1K1_6C,7,pSymB,7694,NA
2011mTn5STM.1.07.C07,H1K1_7C,7,chromosome,1040577,SMc00093
2011mTn5STM.1.07.C08,H1K1_8C,7,pSymB,741681,SMb21099
2011mTn5STM.1.07.C09,H1K1_9C,7,chromosome,2246159,SMc01493
2011mTn5STM.1.07.C10,H1K1_10C,7,pSymB,1267028,SMb20861
2011mTn5STM.1.07.C11,H1K1_11C,7,pSymB,1215150,SMb20983
2011mTn5STM.1.07.C12,H1K1_12C,7,pSymA,917391,SMa1646
2011mTn5STM.1.07.D01,H1K1_1D,7,pSymA,161610,NA
2011mTn5STM.1.07.D02,H1K1_2D,7,pSymB,1534994,NA
2011mTn5STM.1.07.D03,H1K1_3D,7,chromosome,1832970,SMc00264
2011mTn5STM.1.07.D04,H1K1_4D,7,pSymB,886873,NA
2011mTn5STM.1.07.D05,H1K1_5D,7,chromosome,904631,SMc00883
2011mTn5STM.1.07.D06,H1K1_6D,7,chromosome,675025,SMc02300
2011mTn5STM.1.07.D07,H1K1_7D,7,pSymB,1417325,SMb21495
2011mTn5STM.1.07.D08,H1K1_8D,7,pSymA,1159894,SMa2051
2011mTn5STM.1.07.D09,H1K1_9D,7,chromosome,2799851,SMc02428
2011mTn5STM.1.07.D10,H1K1_10D,7,chromosome,1717128,SMc01211
2011mTn5STM.1.07.D11,H1K1_11D,7,chromosome,1147690,SMc02461
2011mTn5STM.1.07.D12,H1K1_12D,7,pSymA,927193,SMa1660
2011mTn5STM.1.07.E01,H1K1_1E,7,pSymA,907980,SMa1632
2011mTn5STM.1.07.E02,H1K1_2E,7,chromosome,324212,SMc00368
2011mTn5STM.1.07.E04,H1K1_4E,7,chromosome,1065546,NA
2011mTn5STM.1.07.E05,H1K1_5E,7,pSymB,1354143,SMb21422
2011mTn5STM.1.07.E06,H1K1_6E,7,chromosome,2042323,SMc04214
2011mTn5STM.1.07.E07,H1K1_7E,7,pSymB,300547,NA
2011mTn5STM.1.07.E08,H1K1_8E,7,pSymB,323113,SMb20320
2011mTn5STM.1.07.E09,H1K1_9E,7,chromosome,3386934,SMc03269
2011mTn5STM.1.07.E10,H1K1_10E,7,chromosome,3095988,SMc04462
2011mTn5STM.1.07.E11,H1K1_11E,7,pSymA,17866,SMa0028
2011mTn5STM.1.07.E12,H1K1_12E,7,chromosome,3501736,SMc03835
2011mTn5STM.1.07.F01,H1K1_1F,7,chromosome,2451848,NA
2011mTn5STM.1.07.F02,H1K1_2F,7,chromosome,1775182,SMc00948
2011mTn5STM.1.07.F03,H1K1_3F,7,chromosome,2000738,NA
2011mTn5STM.1.07.F04,H1K1_4F,7,pSymA,790046,SMa1434
2011mTn5STM.1.07.F05,H1K1_5F,7,pSymB,711011,SMb21074
2011mTn5STM.1.07.F06,H1K1_6F,7,chromosome,2037933,SMc00132
2011mTn5STM.1.07.F07,H1K1_7F,7,pSymB,350935,SMb20345
2011mTn5STM.1.07.F08,H1K1_8F,7,chromosome,2170679,SMc04179
2011mTn5STM.1.07.F09,H1K1_9F,7,chromosome,3229874,SMc03111
2011mTn5STM.1.07.F10,H1K1_10F,7,pSymB,1495961,NA
2011mTn5STM.1.07.F11,H1K1_11F,7,chromosome,1921275,SMc00488
2011mTn5STM.1.07.F12,H1K1_12F,7,pSymB,128098,SMb20115
2011mTn5STM.1.07.G01,H1K1_1G,7,chromosome,2401344,NA
2011mTn5STM.1.07.G02,H1K1_2G,7,chromosome,2021711,NA
2011mTn5STM.1.07.G03,H1K1_3G,7,pSymB,1033889,SMb21370
2011mTn5STM.1.07.G04,H1K1_4G,7,pSymB,642786,SMb21019
2011mTn5STM.1.07.G05,H1K1_5G,7,chromosome,2656522,NA
2011mTn5STM.1.07.G06,H1K1_6G,7,pSymA,1273388,SMa2289
2011mTn5STM.1.07.G07,H1K1_7G,7,pSymA,843869,SMa1529
2011mTn5STM.1.07.G08,H1K1_8G,7,chromosome,1207179,SMc02554
2011mTn5STM.1.07.G09,H1K1_9G,7,pSymA,646281,SMa1179
2011mTn5STM.1.07.G10,H1K1_10G,7,chromosome,2842839,NA
2011mTn5STM.1.07.G11,H1K1_11G,7,pSymA,1079322,NA
2011mTn5STM.1.07.G12,H1K1_12G,7,pSymA,469047,NA
2011mTn5STM.1.07.H01,H1K1_1H,7,pSymA,53226,SMa0104
2011mTn5STM.1.07.H02,H1K1_2H,7,pSymB,47233,SMb20036
2011mTn5STM.1.07.H03,H1K1_3H,7,chromosome,782084,NA
2011mTn5STM.1.07.H04,H1K1_4H,7,pSymB,1353165,SMb21422
2011mTn5STM.1.07.H05,H1K1_5H,7,pSymA,488579,SMa0875
2011mTn5STM.1.07.H06,H1K1_6H,7,pSymA,839650,SMa1523
2011mTn5STM.1.07.H08,H1K1_8H,7,chromosome,930408,NA
2011mTn5STM.1.07.H09,H1K1_9H,7,pSymA,1296668,SMa2325
2011mTn5STM.1.07.H10,H1K1_10H,7,chromosome,2246172,SMc01493
2011mTn5STM.1.07.H11,H1K1_11H,7,chromosome,298142,NA
2011mTn5STM.1.07.H12,H1K1_12H,7,chromosome,3225040,SMc03113
2011mTn5STM.1.08.A01,H1K1_1A,8,pSymA,610059,SMa1120
2011mTn5STM.1.08.A02,H1K1_2A,8,chromosome,1066415,SMc00106
2011mTn5STM.1.08.A03,H1K1_3A,8,chromosome,463506,SMc01095
2011mTn5STM.1.08.A04,H1K1_4A,8,chromosome,2240186,SMc04361
2011mTn5STM.1.08.A05,H1K1_5A,8,chromosome,1114679,SMc02367
2011mTn5STM.1.08.A06,H1K1_6A,8,pSymB,347070,NA
2011mTn5STM.1.08.A07,H1K1_7A,8,chromosome,2236035,NA
2011mTn5STM.1.08.A08,H1K1_8A,8,chromosome,1750598,SMc01182
2011mTn5STM.1.08.A09,H1K1_9A,8,pSymA,710061,SMa1301
2011mTn5STM.1.08.A10,H1K1_10A,8,pSymA,510237,NA
2011mTn5STM.1.08.A11,H1K1_11A,8,pSymB,262071,NA
2011mTn5STM.1.08.A12,H1K1_12A,8,chromosome,2478495,SMc01543
2011mTn5STM.1.08.B01,H1K1_1B,8,chromosome,327278,NA
2011mTn5STM.1.08.B02,H1K1_2B,8,chromosome,149278,SMc04127
2011mTn5STM.1.08.B03,H1K1_3B,8,pSymA,1259786,SMa2245
2011mTn5STM.1.08.B04,H1K1_4B,8,chromosome,622399,SMc02256
2011mTn5STM.1.08.B05,H1K1_5B,8,chromosome,1859104,SMc00289
2011mTn5STM.1.08.B06,H1K1_6B,8,pSymB,722014,SMb21082
2011mTn5STM.1.08.B07,H1K1_7B,8,chromosome,729261,NA
2011mTn5STM.1.08.B08,H1K1_8B,8,pSymB,233223,SMb20227
2011mTn5STM.1.08.B09,H1K1_9B,8,pSymB,1305557,SMb20897
2011mTn5STM.1.08.B10,H1K1_10B,8,pSymB,1118821,SMb21578
2011mTn5STM.1.08.B11,H1K1_11B,8,pSymB,1161073,NA
2011mTn5STM.1.08.B12,H1K1_12B,8,pSymB,404973,SMb20391
2011mTn5STM.1.08.C01,H1K1_1C,8,pSymB,1174585,SMb20947
2011mTn5STM.1.08.C02,H1K1_2C,8,chromosome,1750893,SMc01182
2011mTn5STM.1.08.C03,H1K1_3C,8,chromosome,3263963,SMc04444
2011mTn5STM.1.08.C04,H1K1_4C,8,chromosome,3280465,SMc02513
2011mTn5STM.1.08.C05,H1K1_5C,8,chromosome,1914161,SMc00497
2011mTn5STM.1.08.C06,H1K1_6C,8,chromosome,1928733,SMc00534
2011mTn5STM.1.08.C07,H1K1_7C,8,pSymB,1199376,SMb20969
2011mTn5STM.1.08.C08,H1K1_8C,8,chromosome,824112,NA
2011mTn5STM.1.08.C09,H1K1_9C,8,pSymB,256579,SMb20250
2011mTn5STM.1.08.C10,H1K1_10C,8,pSymB,572887,NA
2011mTn5STM.1.08.C11,H1K1_11C,8,chromosome,2230932,SMc04346
2011mTn5STM.1.08.C12,H1K1_12C,8,pSymA,1271300,SMa2283
2011mTn5STM.1.08.D01,H1K1_1D,8,chromosome,725042,SMc03027
2011mTn5STM.1.08.D02,H1K1_2D,8,chromosome,2750741,NA
2011mTn5STM.1.08.D03,H1K1_3D,8,pSymB,1492235,SMb20688
2011mTn5STM.1.08.D04,H1K1_4D,8,chromosome,744631,SMc03048
2011mTn5STM.1.08.D05,H1K1_5D,8,pSymB,227969,SMb20219
2011mTn5STM.1.08.D06,H1K1_6D,8,pSymA,1140344,SMa2012
2011mTn5STM.1.08.D07,H1K1_7D,8,chromosome,1529180,NA
2011mTn5STM.1.08.D08,H1K1_8D,8,chromosome,2462520,SMc01662
2011mTn5STM.1.08.D09,H1K1_9D,8,pSymB,890630,SMb21145
